credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,purpose_all_other,purpose_debt_consolidation,purpose_educational,purpose_credit_card,purpose_major_purchase,purpose_home_improvement,purpose_small_business
1,0.1316,67.55,10.1266,9.55,687,5249.96,635,42.30,0,0,0,1,0,1,0,0,0,0,0
1,0.1537,334.53,11.1563,17.04,667,5580.96,22875,86.00,0,0,0,0,0,1,0,0,0,0,0
1,0.0963,320.95,10.7790,13.80,742,5249.96,9660,60.40,2,0,0,0,0,0,0,1,0,0,0
1,0.0768,249.53,10.8198,11.59,722,2130.00,9287,27.90,2,0,0,0,0,1,0,0,0,0,0
1,0.0932,255.58,10.6919,15.16,762,9300.00,24142,49.40,0,0,0,0,0,1,0,0,0,0,0
1,0.1347,223.89,10.5453,11.34,687,1650.00,2415,14.30,2,0,0,0,0,0,0,0,0,1,0
1,0.0800,313.37,11.3737,4.90,797,5899.96,33850,57.90,3,0,0,0,0,1,0,0,0,0,0
1,0.0774,280.97,11.7754,1.68,777,5352.96,6638,40.70,0,0,0,0,0,0,0,0,0,1,0
1,0.1537,95.83,11.2898,3.55,687,1410.00,64,1.20,1,0,0,0,0,0,0,0,1,0,0
1,0.1663,425.64,11.4721,15.46,672,5219.96,24249,97.00,1,1,0,0,0,0,0,0,0,0,1
1,0.0800,282.03,10.9508,9.62,772,5969.96,57033,29.80,0,0,0,0,1,0,0,0,0,0,0
1,0.0963,48.15,10.0858,9.80,757,1619.96,0,0.00,0,0,0,0,0,0,1,0,0,0,0
1,0.1253,117.14,11.7598,19.28,702,11309.96,16146,54.40,3,0,0,1,1,0,0,0,0,0,0
1,0.1189,198.99,10.4632,11.55,737,1889.96,1003,43.60,2,0,0,0,0,0,0,0,1,0,0
1,0.1284,201.71,10.3577,5.83,742,11069.96,7699,69.40,1,0,0,1,1,0,0,0,0,0,0
1,0.1442,226.93,10.3090,11.08,697,1199.96,6593,55.90,2,0,0,0,0,1,0,0,0,0,0
1,0.1505,104.08,10.6359,18.95,662,2370.00,4285,44.60,3,1,0,0,0,0,0,0,1,0,0
1,0.1322,676.02,11.2645,0.65,727,1698.96,5142,27.20,0,0,0,1,0,1,0,0,0,0,0
1,0.1253,127.18,10.5186,12.36,732,3749.96,168,56.00,0,0,0,0,0,1,0,0,0,0,0
1,0.1284,215.16,10.1266,15.07,702,2430.00,4072,23.80,0,0,0,0,0,1,0,0,0,0,0
1,0.1632,439.66,10.6689,12.50,667,1470.00,7722,82.10,2,0,0,0,0,1,0,0,0,0,0
1,0.1284,672.36,10.6454,1.49,752,3900.00,1954,6.40,5,0,0,0,0,0,0,0,0,1,0
1,0.1253,133.87,11.3144,20.91,702,4590.00,36462,81.00,1,0,0,0,0,1,0,0,0,0,0
1,0.1253,602.40,11.5899,11.67,727,8220.00,14191,61.20,1,0,0,0,0,0,1,0,0,0,0
1,0.0737,111.77,10.6941,12.38,772,2010.00,1060,8.60,2,0,0,0,1,0,0,0,0,0,0
1,0.0800,188.02,10.5713,6.65,752,2880.00,4487,11.10,0,0,0,0,0,1,0,0,0,0,0
1,0.1189,281.90,10.7144,17.04,732,3719.96,14439,32.20,1,0,0,0,0,1,0,0,0,0,0
1,0.1189,50.58,11.5002,8.12,677,3359.96,36192,84.60,0,0,0,1,1,0,0,0,0,0,0
1,0.1284,168.09,10.9700,0.23,767,3630.00,11,0.10,0,0,0,1,1,0,0,0,0,0,0
1,0.1221,333.15,10.4631,9.53,717,3540.00,9985,52.30,0,0,0,0,0,1,0,0,0,0,0
1,0.1379,272.61,12.0616,2.44,687,5377.00,14324,53.40,2,0,0,0,0,0,0,0,0,1,0
1,0.1442,51.58,10.9360,19.85,672,4320.00,15198,84.00,0,0,0,0,0,0,0,0,1,0,0
1,0.0963,481.42,10.7790,12.57,712,8159.96,10,0.10,0,0,0,0,1,0,0,0,0,0,0
1,0.1663,141.00,11.4721,18.46,682,11490.00,39502,87.60,0,0,0,0,0,1,0,0,0,0,0
1,0.1284,504.27,10.9151,14.99,712,6629.96,9483,57.80,0,0,0,0,0,1,0,0,0,0,0
1,0.0963,304.90,10.9151,9.16,747,7049.96,28962,66.90,0,0,0,0,1,0,0,0,0,0,0
1,0.0768,124.77,10.4996,0.93,742,1919.96,1410,67.10,0,0,0,0,1,0,0,0,0,0,0
1,0.1442,110.03,10.5713,3.82,687,1859.96,6039,28.10,2,0,0,0,1,0,0,0,0,0,0
1,0.1600,421.89,10.8199,11.33,662,2730.00,11660,67.00,2,0,0,0,0,1,0,0,0,0,0
1,0.1189,497.46,11.7753,7.31,747,3150.00,9642,30.00,0,0,0,0,1,0,0,0,0,0,0
1,0.0800,31.34,10.1266,9.26,742,1979.96,3106,31.40,0,0,0,0,1,0,0,0,0,0,0
1,0.0800,175.49,11.2252,13.31,782,5490.00,0,0.00,1,0,0,0,1,0,0,0,0,0,0
1,0.1221,399.78,11.0021,17.32,727,3990.00,19817,61.40,2,0,0,0,0,1,0,0,0,0,0
1,0.1221,326.49,11.1704,10.48,722,6390.00,9630,36.60,0,0,1,0,0,0,0,1,0,0,0
1,0.1411,246.45,10.6689,13.62,702,3449.96,1621,40.50,1,0,0,0,1,0,0,0,0,0,0
1,0.1189,212.25,11.0021,1.62,797,9120.96,3391,6.20,2,0,0,0,1,0,0,0,0,0,0
1,0.0800,188.02,11.2898,7.75,757,3059.96,12454,29.80,0,0,0,0,1,0,0,0,0,0,0
1,0.1221,116.61,11.1273,17.82,727,6719.96,53059,89.90,3,0,0,0,0,0,0,0,0,0,1
1,0.1474,345.37,11.7361,9.34,677,5762.00,12403,39.80,2,1,0,0,0,1,0,0,0,0,0
1,0.0768,155.96,10.3735,15.00,782,3485.00,695,8.20,0,0,0,0,1,0,0,0,0,0,0
1,0.1221,273.19,10.4341,8.72,732,3480.00,6383,48.70,1,0,0,0,0,0,0,0,0,0,1
1,0.1392,109.24,11.1844,2.20,677,5550.00,2596,12.50,3,0,0,0,1,0,0,0,0,0,0
1,0.1284,252.14,10.4632,21.36,707,3419.96,10638,61.80,0,0,0,0,0,1,0,0,0,0,0
1,0.1474,41.45,9.8147,2.56,687,1470.00,1716,71.50,0,0,0,0,1,0,0,0,0,0,0
1,0.1379,85.19,10.1581,14.93,677,5430.00,1838,73.50,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,319.47,12.0197,15.02,752,12033.00,56153,44.30,1,0,0,0,0,0,0,0,0,1,0
1,0.1316,287.05,10.3735,3.90,697,2250.96,9172,44.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1316,202.63,11.1563,23.91,692,2130.00,22713,43.10,1,0,0,0,0,1,0,0,0,0,0
1,0.1284,33.62,10.0858,24.35,687,3480.00,2533,38.40,0,0,1,0,1,0,0,0,0,0,0
1,0.0932,95.85,10.0858,0.95,762,6544.00,1870,5.50,0,0,0,0,0,0,0,0,0,0,1
1,0.0768,187.15,12.2061,5.61,712,3840.00,7926,49.80,3,0,0,0,1,0,0,0,0,0,0
1,0.0800,250.69,10.5200,12.63,712,5219.96,12269,19.30,2,0,0,0,1,0,0,0,0,0,0
1,0.1284,181.54,10.4631,23.07,707,1499.96,7828,23.90,2,0,0,0,0,1,0,0,0,0,0
1,0.1347,305.31,11.1844,12.85,687,3510.00,8081,58.10,0,1,0,0,0,1,0,0,0,0,0
1,0.0932,255.58,11.0821,1.94,782,4650.00,3845,25.60,0,0,0,0,0,1,0,0,0,0,0
1,0.1221,499.73,11.2973,3.48,742,6780.00,11774,44.40,0,0,0,0,0,1,0,0,0,0,0
1,0.1600,285.66,11.0821,15.88,702,5549.96,21438,90.60,1,0,1,1,0,1,0,0,0,0,0
1,0.0800,156.69,10.9150,7.53,762,5219.96,6576,25.20,0,0,0,0,0,1,0,0,0,0,0
1,0.1568,192.51,11.1273,11.42,662,3779.96,10311,88.90,0,1,1,0,0,0,0,0,0,1,0
1,0.1411,198.53,11.3504,4.62,687,2010.00,6419,45.50,0,0,0,0,0,1,0,0,0,0,0
1,0.1221,666.30,11.6614,9.22,807,7439.96,0,0.00,2,0,0,0,0,0,0,0,0,1,0
1,0.1284,605.13,10.3137,12.74,727,3510.00,22099,84.70,0,0,0,0,0,1,0,0,0,0,0
1,0.2086,902.54,11.6907,20.92,667,6300.04,45414,98.30,0,1,0,0,0,0,0,1,0,0,0
1,0.0768,77.98,11.0509,14.74,747,7079.96,27222,42.90,1,0,0,0,1,0,0,0,0,0,0
1,0.0963,346.62,11.5806,9.41,737,10170.00,4229,7.10,0,0,0,0,0,1,0,0,0,0,0
1,0.1474,268.53,10.4341,13.59,677,2040.00,22556,73.00,0,0,0,0,0,0,0,0,0,0,1
1,0.1221,506.39,10.8590,19.32,737,3991.00,32709,53.60,0,0,0,0,0,0,0,1,0,0,0
1,0.1221,263.19,10.8198,7.25,737,4109.96,2140,6.00,3,0,0,0,1,0,0,0,0,0,0
1,0.0963,192.57,11.1788,9.49,777,3419.96,257,3.60,0,0,0,0,1,0,0,0,0,0,0
1,0.1379,238.53,11.1563,21.53,682,1890.96,8299,58.90,0,0,0,0,1,0,0,0,0,0,0
1,0.0932,325.86,11.5712,0.17,767,4409.96,9943,10.90,0,0,0,0,0,1,0,0,0,0,0
1,0.0800,313.37,10.3482,7.62,772,3510.00,944,19.70,2,0,0,1,0,1,0,0,0,0,0
1,0.1537,139.39,9.9964,1.91,662,2760.00,370,21.80,1,0,0,0,0,1,0,0,0,0,0
1,0.1189,464.30,10.3735,17.81,737,5790.00,4577,16.20,2,0,0,0,0,1,0,0,0,0,0
1,0.1600,215.34,11.1124,16.25,667,4859.96,5636,49.90,2,1,0,0,0,1,0,0,0,0,0
1,0.1316,202.63,10.7702,20.02,687,3240.00,18634,70.60,1,0,0,0,0,1,0,0,0,0,0
1,0.1379,115.86,11.0509,20.11,692,3990.00,18212,56.40,1,0,0,0,0,0,0,1,0,0,0
1,0.0963,115.54,11.3181,0.58,762,1499.96,849,1.90,0,0,0,0,1,0,0,0,0,0,0
1,0.1221,233.21,9.2103,0.00,717,1334.00,0,0.00,2,0,0,0,0,0,1,0,0,0,0
1,0.1253,200.80,10.8967,6.36,742,2790.00,1510,50.30,1,0,0,0,1,0,0,0,0,0,0
1,0.0737,111.77,10.6454,6.57,772,4529.96,2521,22.10,0,0,0,0,1,0,0,0,0,0,0
1,0.0800,238.16,10.4043,12.29,777,8310.00,1805,8.70,2,0,0,0,0,1,0,0,0,0,0
1,0.0963,481.42,11.2252,24.50,787,6540.00,5544,11.30,0,0,0,0,0,1,0,0,0,0,0
1,0.1758,790.73,12.2160,14.03,667,3540.00,31008,79.80,3,0,0,1,0,1,0,0,0,0,0
1,0.1221,266.52,10.4631,1.30,732,1652.00,2722,36.80,2,0,0,0,0,0,0,0,0,0,1
1,0.1189,397.97,11.4615,1.92,742,6904.00,14989,25.00,1,0,0,0,0,1,0,0,0,0,0
1,0.1379,340.76,10.4913,12.30,732,8130.96,6729,97.50,1,0,0,1,0,0,0,0,0,1,0
1,0.1474,448.98,10.4631,16.39,677,2790.00,21124,87.30,3,0,0,0,0,1,0,0,0,0,0
1,0.1568,367.52,11.0021,14.42,677,5490.00,24151,61.10,3,0,0,0,1,0,0,0,0,0,0
1,0.1316,506.56,10.3417,13.16,757,6450.00,4923,70.30,2,0,0,0,0,1,0,0,0,0,0
1,0.1411,513.44,11.0509,22.67,702,3150.00,26803,92.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1284,228.61,9.9035,14.58,687,2249.00,7783,84.60,0,0,0,0,0,0,1,0,0,0,0
1,0.0932,415.31,11.4076,8.51,782,4230.00,9957,29.60,0,0,0,0,0,1,0,0,0,0,0
1,0.0800,250.69,11.5129,4.32,712,7109.96,5262,28.40,0,1,0,0,1,0,0,0,0,0,0
1,0.1221,533.04,10.9682,7.49,772,3719.96,10144,15.60,0,0,0,0,0,0,0,0,0,0,1
1,0.0963,256.76,10.8396,0.24,792,3389.96,132,6.60,3,0,0,0,1,0,0,0,0,0,0
1,0.1316,515.00,11.1844,17.68,722,5310.00,6759,0.00,3,0,0,0,0,0,0,0,0,0,1
1,0.0932,76.68,10.9060,4.69,737,5609.96,2184,72.10,1,0,0,0,0,0,0,1,0,0,0
1,0.1347,508.84,10.6454,14.34,712,4559.96,8644,47.00,0,0,0,0,0,0,0,0,0,1,0
1,0.0963,102.71,10.6393,19.58,717,8340.00,6479,38.10,1,0,0,0,0,0,0,1,0,0,0
1,0.0800,338.43,11.8130,6.82,792,4710.00,10232,19.10,2,0,0,0,0,0,0,0,0,1,0
1,0.1442,343.83,10.9151,23.41,682,3419.96,20344,86.00,0,0,0,0,0,1,0,0,0,0,0
1,0.1316,378.23,11.0635,4.25,732,5219.96,8897,19.10,3,0,0,1,0,0,0,0,0,0,1
1,0.1442,469.33,11.0656,22.43,682,3510.00,34847,68.10,1,1,0,0,0,0,0,1,0,0,0
1,0.1316,324.20,9.9988,16.36,732,4139.96,11246,93.70,0,0,0,0,0,0,0,0,0,1,0
1,0.1379,163.57,11.2561,16.93,677,4980.00,19146,33.90,3,0,0,0,0,0,0,1,0,0,0
1,0.1253,334.67,11.4076,20.40,762,12209.96,28872,21.10,1,0,0,0,1,0,0,0,0,0,0
1,0.1189,149.24,10.8722,13.03,722,2729.96,850,14.20,0,1,0,0,1,0,0,0,0,0,0
1,0.0963,449.32,11.2252,1.94,812,3389.96,45050,6.40,0,0,0,0,1,0,0,0,0,0,0
1,0.1600,112.51,9.9035,6.30,677,1259.96,1715,39.90,0,0,0,0,0,0,1,0,0,0,0
1,0.0800,156.69,10.4341,15.85,767,10170.00,5748,12.30,0,1,0,0,0,0,0,1,0,0,0
1,0.1189,165.82,10.1163,6.69,717,8489.96,9764,22.70,3,0,0,0,1,0,0,0,0,0,0
1,0.0932,95.85,10.8780,11.34,782,5279.96,722,3.20,0,0,0,0,0,1,0,0,0,0,0
1,0.1474,621.67,10.9331,16.33,682,3270.00,18451,65.20,2,0,0,0,0,0,0,1,0,0,0
1,0.1411,136.92,11.2252,15.63,672,4469.96,6855,53.60,0,0,0,0,0,0,1,0,0,0,0
1,0.1221,346.48,11.3296,13.81,722,3150.00,17610,76.90,0,0,0,0,0,0,0,1,0,0,0
1,0.1189,58.04,10.8621,2.65,712,8819.96,3002,5.10,3,1,0,0,0,0,0,1,0,0,0
1,0.0932,247.59,11.3022,13.11,757,6090.00,18540,29.60,0,0,0,0,0,0,0,1,0,0,0
1,0.1758,503.19,11.3621,21.93,662,3570.00,18991,95.00,0,0,1,0,0,1,0,0,0,0,0
1,0.1347,165.38,10.5321,21.09,692,3510.00,10800,54.30,1,0,0,0,0,1,0,0,0,0,0
1,0.1189,464.30,11.5899,11.34,732,3719.96,47016,37.10,0,0,0,0,0,0,0,0,0,1,0
1,0.1347,254.42,11.0821,13.75,722,7140.00,40310,66.70,1,0,0,0,0,1,0,0,0,0,0
1,0.1347,409.62,11.6354,10.02,707,4169.96,20460,39.80,1,0,0,0,1,0,0,0,0,0,0
1,0.0963,256.76,10.7144,1.28,777,2550.00,25,0.10,0,0,0,0,0,0,0,0,0,1,0
1,0.1568,87.51,10.3769,23.88,667,1499.96,8072,92.80,1,0,0,1,0,0,1,0,0,0,0
1,0.1726,521.56,12.1007,12.12,677,6961.00,67579,61.00,0,1,0,0,0,1,0,0,0,0,0
1,0.1347,271.39,10.5509,12.59,687,3420.96,5545,60.90,3,0,1,1,0,0,0,1,0,0,0
1,0.1347,106.01,10.8198,21.62,682,11429.96,13427,30.00,0,0,0,0,0,1,0,0,0,0,0
1,0.1316,324.20,10.4631,16.15,697,4204.00,14852,79.40,0,0,0,0,0,1,0,0,0,0,0
1,0.0963,481.42,10.6666,10.49,777,6329.96,4963,15.80,0,0,0,0,0,0,0,1,0,0,0
1,0.1379,67.30,11.3326,13.42,677,5579.96,11386,55.00,2,2,1,0,1,0,0,0,0,0,0
1,0.0932,223.63,10.3090,11.80,737,2160.00,5842,30.90,1,0,0,0,0,1,0,0,0,0,0
1,0.1316,317.44,10.9681,24.31,712,6359.96,23802,59.20,1,0,0,1,0,1,0,0,0,0,0
1,0.1158,594.25,11.4927,5.08,752,3994.00,7921,14.20,0,0,0,0,0,0,0,0,0,0,1
1,0.1474,55.26,9.2103,18.12,667,1710.00,5704,80.30,0,0,0,0,0,0,0,1,0,0,0
1,0.0963,224.66,10.7790,10.35,757,5519.96,2108,10.90,1,0,0,0,1,0,0,0,0,0,0
1,0.1284,67.24,9.6158,15.28,707,1290.00,1545,18.60,1,0,0,0,1,0,0,0,0,0,0
1,0.1316,405.25,10.4428,23.06,687,3719.96,5244,27.50,1,1,0,0,0,1,0,0,0,0,0
1,0.0932,383.37,10.8967,6.58,787,5340.00,5300,31.20,0,0,0,0,0,0,0,1,0,0,0
1,0.1347,678.46,10.6454,19.89,722,4169.96,20563,97.00,0,0,0,0,0,1,0,0,0,0,0
1,0.0932,95.85,10.7144,17.04,737,4950.00,2009,14.30,0,0,0,0,1,0,0,0,0,0,0
1,0.1253,167.34,10.8780,14.08,707,3809.96,12053,87.30,3,0,0,0,0,0,0,0,0,1,0
1,0.0932,239.61,10.8590,22.83,757,5010.00,1447,6.90,3,0,0,0,0,0,0,0,0,1,0
1,0.0963,417.23,10.9331,6.81,747,3719.96,21456,27.70,1,0,0,0,0,0,0,1,0,0,0
1,0.1095,327.14,11.0821,11.72,737,2766.96,1208,3.50,2,0,0,0,0,0,0,0,0,0,1
1,0.1600,878.94,12.0668,15.43,687,5249.96,35010,65.70,1,0,1,0,0,0,0,1,0,0,0
1,0.1379,579.29,10.8198,16.00,707,3210.00,17613,76.60,2,0,0,0,0,1,0,0,0,0,0
1,0.1600,158.21,10.3735,17.48,672,1320.00,1404,93.60,3,0,0,0,0,0,0,0,0,0,1
1,0.0800,172.35,11.0087,22.45,752,4234.00,14026,51.40,0,0,0,0,0,0,0,1,0,0,0
1,0.0963,32.10,8.6125,3.71,767,1650.00,566,8.60,0,0,0,0,1,0,0,0,0,0,0
1,0.1411,616.12,10.9151,14.49,692,2580.96,19976,81.20,2,0,0,0,0,1,0,0,0,0,0
1,0.0963,96.29,10.3090,0.68,717,2820.00,893,38.80,0,0,0,0,1,0,0,0,0,0,0
1,0.1379,170.38,10.7995,0.73,687,8549.96,2987,49.80,0,0,0,0,1,0,0,0,0,0,0
1,0.1189,198.99,11.3737,19.38,727,5609.96,42987,89.00,1,0,0,1,1,0,0,0,0,0,0
1,0.1726,629.81,11.1772,11.65,667,4799.96,27914,88.60,0,2,0,0,0,1,0,0,0,0,0
1,0.0800,101.85,10.5966,10.26,747,7560.00,18467,30.90,3,0,0,0,0,0,0,1,0,0,0
1,0.1537,348.47,11.2385,12.55,667,1407.00,5466,42.40,2,0,0,0,1,0,0,0,0,0,0
1,0.1316,324.20,11.6351,0.00,737,8429.96,17533,95.80,0,0,0,0,1,0,0,0,0,0,0
1,0.0768,99.81,10.9596,9.24,747,3120.00,3176,22.70,1,0,0,0,1,0,0,0,0,0,0
1,0.1158,792.33,11.3918,22.69,752,4889.96,27806,32.30,1,0,0,0,0,0,0,1,0,0,0
1,0.0800,282.03,11.3121,8.98,777,10019.96,38216,50.40,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,807.20,12.1034,15.35,722,2940.00,89832,43.60,1,0,0,0,1,0,0,0,0,0,0
1,0.0932,185.30,10.6454,9.97,712,5639.96,2953,88.00,0,0,0,0,1,0,0,0,0,0,0
1,0.1126,690.13,12.5062,7.26,757,7739.96,129705,62.00,2,0,0,0,0,0,0,0,0,1,0
1,0.1189,472.59,11.3845,12.20,752,4889.96,39,0.30,3,0,0,0,0,0,0,0,0,0,1
1,0.0768,109.17,11.0509,18.46,752,7799.96,2733,7.60,0,0,0,0,0,0,0,0,0,1,0
1,0.1253,359.77,10.1265,14.74,697,1979.96,15175,53.20,3,0,0,0,0,1,0,0,0,0,0
1,0.1379,136.31,9.9035,24.72,682,2579.96,7231,95.10,0,0,0,0,1,0,0,0,0,0,0
1,0.0768,46.79,10.0434,4.33,747,4620.00,2413,10.30,2,0,0,0,0,0,0,0,1,0,0
1,0.1221,99.95,10.3090,9.88,702,5040.00,5431,86.20,2,0,0,1,0,1,0,0,0,0,0
1,0.1426,140.66,10.3090,15.84,667,4709.96,3825,83.20,3,0,0,0,0,1,0,0,0,0,0
1,0.0963,385.14,11.5229,15.15,752,4350.00,19326,25.00,2,0,0,0,0,1,0,0,0,0,0
1,0.1411,684.58,12.1548,21.40,682,5430.00,12531,30.10,2,0,0,0,0,1,0,0,0,0,0
1,0.0963,224.66,11.5433,16.33,732,6218.00,28365,44.70,1,0,0,0,0,0,0,1,0,0,0
1,0.1253,133.87,10.8590,1.34,742,1770.00,2386,11.30,4,0,0,1,0,0,0,0,0,1,0
1,0.1221,359.81,10.3090,0.40,762,1800.00,256,0.40,2,0,0,0,0,0,0,0,0,0,1
1,0.1218,319.68,10.7144,3.84,752,1982.04,0,0.00,5,0,0,0,0,1,0,0,0,0,0
1,0.1221,283.18,10.1266,18.48,702,3313.00,2284,4.70,2,2,0,1,1,0,0,0,0,0,0
1,0.1253,93.71,10.7790,10.63,752,2070.00,185,1.30,1,0,0,0,0,0,0,0,0,1,0
1,0.0768,109.17,11.4927,10.10,752,4414.00,78031,44.10,0,0,0,0,0,0,0,1,0,0,0
1,0.1126,492.95,11.4295,9.57,732,6090.00,13119,11.80,0,0,0,0,0,0,0,0,0,0,1
1,0.1158,825.34,11.1844,5.88,752,3480.00,8898,29.10,1,0,0,1,1,0,0,0,0,0,0
1,0.1126,279.34,10.1266,18.82,712,2850.00,10579,47.20,1,0,0,0,0,1,0,0,0,0,0
1,0.0963,96.29,10.8590,6.83,722,5040.00,2936,43.20,1,1,0,0,1,0,0,0,0,0,0
1,0.1284,268.95,11.0898,17.11,702,5173.96,7095,54.60,2,0,0,0,0,1,0,0,0,0,0
1,0.1600,281.26,11.1563,17.21,752,4380.00,26596,35.60,7,0,0,0,0,0,0,0,0,0,1
1,0.0932,95.85,10.3736,2.92,732,6126.00,1836,27.00,1,0,0,0,1,0,0,0,0,0,0
1,0.1158,792.33,10.7580,14.53,747,5370.00,17524,32.40,2,0,0,0,0,1,0,0,0,0,0
1,0.0963,192.57,11.2252,18.67,732,5700.00,7849,40.50,1,0,0,0,0,0,0,1,0,0,0
1,0.1126,65.73,10.5187,0.91,742,1559.96,1219,10.30,2,0,0,0,0,0,0,0,0,0,1
1,0.1158,290.52,11.5357,10.71,707,4680.00,52141,73.30,1,0,0,0,0,0,1,0,0,0,0
1,0.1158,297.13,10.6851,14.03,707,6090.00,7693,72.60,3,0,0,1,0,1,0,0,0,0,0
1,0.0963,96.29,11.2252,6.18,722,3600.00,25055,78.10,1,0,0,0,0,0,0,1,0,0,0
1,0.0932,223.63,11.0021,8.34,747,3960.00,3337,20.20,1,0,0,0,0,1,0,0,0,0,0
1,0.1347,237.46,10.8590,9.65,692,3678.00,17349,63.30,0,0,0,0,0,1,0,0,0,0,0
1,0.0963,80.24,10.4913,22.10,717,3990.00,2307,46.10,0,0,0,0,0,0,0,0,0,1,0
1,0.1537,871.16,11.1690,17.69,697,5639.96,25700,92.20,0,0,0,0,0,1,0,0,0,0,0
1,0.1316,337.71,11.8130,9.98,682,5760.00,24810,71.30,3,1,0,0,0,1,0,0,0,0,0
1,0.1095,425.28,10.8410,5.69,757,6810.00,13625,41.20,0,0,0,0,0,1,0,0,0,0,0
1,0.1126,32.87,10.9682,15.41,707,5279.96,16302,71.80,3,0,0,0,1,0,0,0,0,0,0
1,0.1095,163.57,11.3504,6.54,712,1979.96,1496,17.20,2,0,0,0,0,0,0,0,0,1,0
1,0.0932,364.20,11.5899,5.48,787,4499.96,22602,36.30,1,0,0,0,0,1,0,0,0,0,0
1,0.1158,99.05,10.8198,3.89,732,1650.00,9,0.20,1,0,0,0,1,0,0,0,0,0,0
1,0.1253,184.07,10.3416,15.21,687,1800.00,3795,32.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1221,283.18,10.9151,23.26,697,3029.96,6130,37.60,0,0,0,0,0,0,0,0,0,0,1
1,0.1474,797.80,12.0137,20.67,697,6719.96,80602,91.70,0,0,0,1,0,0,0,1,0,0,0
1,0.1379,681.51,11.6527,16.57,687,3329.96,71046,51.70,0,0,0,0,0,0,0,0,0,1,0
1,0.1221,166.58,10.0858,14.05,692,8769.00,5122,73.20,0,0,1,1,0,1,0,0,0,0,0
1,0.1095,49.08,11.4824,7.56,707,5130.00,9906,46.10,0,0,0,0,1,0,0,0,0,0,0
1,0.1126,492.95,11.8494,13.52,747,4919.96,29790,15.60,0,0,0,0,0,0,0,1,0,0,0
1,0.1221,299.84,10.4631,23.17,697,4620.00,3723,39.40,0,0,1,1,1,0,0,0,0,0,0
1,0.1221,333.15,10.9331,12.64,702,7500.00,5745,35.90,2,0,1,0,0,1,0,0,0,0,0
1,0.1253,334.67,10.9716,22.95,697,2609.96,16047,78.70,0,0,0,0,0,0,0,1,0,0,0
1,0.1347,305.31,10.4392,9.83,702,7290.00,4475,87.70,3,0,1,0,0,0,0,0,0,0,1
1,0.0800,313.37,10.8199,1.03,807,3390.96,2161,13.20,0,0,0,0,0,0,0,0,0,1,0
1,0.1316,121.58,10.1266,9.79,697,1680.00,1898,34.50,3,0,0,0,0,0,0,0,1,0,0
1,0.1158,429.18,10.9682,9.43,722,4320.00,12174,59.60,1,0,0,0,0,1,0,0,0,0,0
1,0.0963,385.14,11.1955,9.26,752,2969.96,4087,23.40,0,0,0,1,1,0,0,0,0,0,0
1,0.0800,188.02,10.9151,13.11,787,4321.00,66430,3.20,0,0,0,0,1,0,0,0,0,0,0
1,0.1253,259.37,10.7144,11.01,767,2580.00,1786,4.30,7,0,0,0,0,0,0,0,0,1,0
1,0.1221,233.21,9.6158,2.40,717,1320.00,3956,38.80,0,0,0,0,1,0,0,0,0,0,0
1,0.1126,607.98,11.2145,8.73,742,3570.00,19892,17.30,0,0,0,0,0,1,0,0,0,0,0
1,0.0800,219.36,10.6910,16.27,757,5249.96,14335,35.30,0,0,0,1,0,0,0,0,1,0,0
1,0.1095,327.14,10.4009,24.88,727,3726.96,10462,33.90,1,0,0,0,0,1,0,0,0,0,0
1,0.1474,697.65,10.3213,10.19,692,2940.00,20167,89.60,0,0,0,0,0,1,0,0,0,0,0
1,0.0963,160.48,11.1562,16.17,732,7680.00,9604,38.10,0,1,0,0,1,0,0,0,0,0,0
1,0.1189,165.82,10.7790,10.25,702,2940.00,723,30.10,3,0,1,0,1,0,0,0,0,0,0
1,0.1253,435.07,11.3386,17.00,702,4950.00,14750,66.10,1,0,0,0,0,1,0,0,0,0,0
1,0.0963,38.52,10.9508,16.67,717,2190.00,1203,14.90,3,0,0,1,0,1,0,0,0,0,0
1,0.1284,235.33,10.5965,8.52,707,3150.00,311,6.80,1,0,0,0,0,0,0,0,1,0,0
1,0.1189,414.55,11.1844,0.25,767,7409.96,193,0.50,2,0,0,0,0,0,0,1,0,0,0
1,0.1253,167.34,11.0429,8.95,687,2790.00,3730,66.60,1,0,0,0,1,0,0,0,0,0,0
1,0.0768,265.13,10.2577,2.23,712,1499.96,2204,19.20,0,0,0,0,1,0,0,0,0,0,0
1,0.1221,106.61,10.2256,14.00,687,3981.00,3243,24.00,2,0,0,0,0,1,0,0,0,0,0
1,0.0963,481.42,11.8494,10.13,782,15089.96,3991,9.50,1,0,0,1,0,0,0,0,0,0,1
1,0.1158,396.17,10.5966,11.07,717,7230.00,17495,60.30,0,1,0,0,0,0,0,0,0,0,1
1,0.1221,266.52,10.9778,4.94,692,4079.96,8232,42.40,3,0,0,0,0,1,0,0,0,0,0
